0	840000
840000	2400000
2400000	4200000
4200000	5600000
5600000	6520000
6520000	7600000
7600000	9120000
9120000	10240000
10240000	12160000
12160000	12600000
12600000	14360000
14360000	15720000
15720000	17640000
17640000	17800000
17800000	18400000
18400000	19720000
19720000	21040000
21040000	21280000
21280000	21880000
21880000	22960000
22960000	24320000
24320000	25640000
25640000	26560000
26560000	28520000
28520000	28640000
28640000	30280000
30280000	31640000
31640000	32280000
32280000	33720000
33720000	34240000
34240000	35400000
35400000	35640000
35640000	37480000
37480000	38800000
38800000	40320000
40320000	41440000
41440000	43040000
43040000	44760000
44760000	46480000
46480000	46920000
46920000	47600000
47600000	48440000
48440000	49720000
49720000	50360000
50360000	51520000
51520000	51800000
51800000	53680000
53680000	54000000
54000000	55680000
55680000	56680000
56680000	57080000
57080000	57960000
57960000	59680000
59680000	61400000
61400000	61920000
61920000	62720000
62720000	63680000
63680000	63840000
63840000	64520000
64520000	66040000
66040000	67280000
67280000	68560000
68560000	69680000
69680000	70160000
70160000	71040000
71040000	71880000
71880000	72680000
72680000	72920000
72920000	74640000
74640000	75960000
75960000	76320000
76320000	76760000
76760000	78720000
78720000	80080000
80080000	82040000
82040000	82560000
82560000	84400000
84400000	84760000
84760000	85040000
85040000	86440000
86440000	87640000
87640000	89360000
89360000	89680000
89680000	90600000
90600000	91760000
91760000	92800000
92800000	94760000
94760000	95480000
95480000	97280000
97280000	97600000
97600000	98840000
98840000	100040000
100040000	100720000
100720000	101880000
101880000	102080000
102080000	103760000
103760000	104560000
104560000	105720000
105720000	106520000
106520000	107920000
107920000	108760000
108760000	109640000
109640000	110520000
110520000	112120000
112120000	113520000
113520000	114520000
114520000	115720000
115720000	116080000
116080000	116280000
116280000	116920000
116920000	117120000
117120000	117440000
117440000	118760000
118760000	119840000
119840000	120160000
120160000	121800000
121800000	122040000
122040000	123120000
123120000	124880000
124880000	126240000
126240000	127040000
127040000	129000000
129000000	129280000
129280000	129560000
129560000	129720000
129720000	130440000
130440000	130760000
130760000	131800000
131800000	133400000
133400000	135160000
135160000	136320000
136320000	137480000
137480000	138680000
138680000	139640000
139640000	141560000
141560000	142840000
142840000	144560000
144560000	146440000
146440000	147640000
147640000	147960000
147960000	148640000
148640000	149480000
149480000	149920000
149920000	151520000
151520000	152520000
152520000	154400000
154400000	156120000
156120000	156360000
156360000	158080000
158080000	158600000
158600000	160360000
160360000	162160000
162160000	163840000
163840000	164760000
164760000	166040000
166040000	167720000
167720000	169600000
169600000	171160000
171160000	171840000
171840000	172160000
172160000	172480000
172480000	172760000
172760000	173640000
173640000	173960000
173960000	174280000
174280000	174560000
174560000	175760000
175760000	176800000
176800000	177160000
177160000	177800000
177800000	178600000
