0	1760000
1760000	2080000
2080000	2640000
2640000	3600000
3600000	5000000
5000000	5320000
5320000	5920000
5920000	6240000
6240000	8120000
8120000	9800000
9800000	10800000
10800000	11320000
11320000	11480000
11480000	12480000
12480000	14280000
14280000	15400000
15400000	15960000
15960000	17200000
17200000	18000000
18000000	19440000
19440000	20400000
20400000	22320000
22320000	23440000
23440000	25360000
25360000	26360000
26360000	27680000
27680000	28920000
28920000	29440000
29440000	30440000
30440000	31560000
31560000	33080000
33080000	34320000
34320000	36160000
36160000	37320000
37320000	37960000
37960000	39680000
39680000	40680000
40680000	41320000
41320000	41720000
41720000	43120000
43120000	43800000
43800000	45560000
45560000	46400000
46400000	48320000
48320000	49680000
49680000	51440000
51440000	52680000
52680000	54240000
54240000	55160000
55160000	55320000
55320000	56680000
56680000	57320000
57320000	58400000
58400000	59320000
59320000	59640000
59640000	61200000
61200000	61520000
61520000	62000000
62000000	62680000
62680000	63920000
63920000	65680000
65680000	66240000
66240000	66960000
66960000	67200000
67200000	68440000
68440000	68560000
68560000	68720000
68720000	70200000
70200000	71800000
71800000	72760000
72760000	73120000
73120000	74360000
74360000	76320000
76320000	77360000
77360000	79200000
79200000	79680000
79680000	79920000
79920000	81160000
81160000	82440000
82440000	84120000
84120000	84400000
84400000	85000000
85000000	86560000
86560000	87480000
87480000	88840000
88840000	89080000
89080000	90880000
90880000	91440000
91440000	93240000
93240000	93760000
93760000	94280000
94280000	94720000
94720000	95880000
95880000	96200000
96200000	96880000
96880000	98600000
98600000	100360000
100360000	100960000
100960000	102160000
102160000	103240000
103240000	104320000
104320000	104600000
104600000	106000000
106000000	107320000
107320000	108880000
108880000	109560000
109560000	109800000
109800000	110520000
110520000	110640000
110640000	111280000
111280000	113040000
113040000	114520000
114520000	116360000
116360000	116720000
116720000	116960000
116960000	118480000
118480000	119320000
119320000	120200000
120200000	120440000
120440000	121960000
121960000	122560000
122560000	124040000
124040000	124520000
124520000	126080000
126080000	127480000
127480000	128440000
128440000	129120000
129120000	129360000
129360000	130880000
130880000	132120000
132120000	133240000
133240000	135120000
135120000	136680000
136680000	137160000
137160000	138400000
138400000	138640000
138640000	139240000
139240000	139480000
139480000	139920000
139920000	141560000
141560000	143440000
143440000	144440000
144440000	145680000
145680000	145800000
145800000	146120000
146120000	147320000
147320000	148000000
148000000	148120000
148120000	150080000
150080000	151400000
151400000	151760000
151760000	152920000
152920000	153960000
153960000	155080000
155080000	155480000
155480000	156760000
156760000	157560000
157560000	158160000
158160000	159240000
159240000	160280000
160280000	160520000
160520000	161760000
161760000	163400000
163400000	164720000
164720000	166000000
166000000	167320000
167320000	167560000
167560000	167760000
167760000	168560000
168560000	170520000
170520000	170720000
