0	1920000
1920000	3120000
3120000	4040000
4040000	5160000
5160000	6880000
6880000	7680000
7680000	7920000
7920000	9640000
9640000	10560000
10560000	11120000
11120000	11760000
11760000	12880000
12880000	13240000
13240000	13560000
13560000	15440000
15440000	17040000
17040000	18280000
18280000	19200000
19200000	19520000
19520000	21200000
21200000	21720000
21720000	21920000
21920000	23160000
23160000	25040000
25040000	25560000
25560000	26760000
26760000	27280000
27280000	28480000
28480000	29960000
29960000	30480000
30480000	30600000
30600000	31440000
31440000	31920000
31920000	32320000
32320000	33080000
33080000	34760000
34760000	35320000
35320000	36760000
36760000	37680000
37680000	38000000
38000000	38640000
38640000	38800000
38800000	38960000
38960000	39160000
39160000	39400000
39400000	39680000
39680000	40560000
40560000	40920000
40920000	41240000
41240000	41440000
41440000	43320000
43320000	44400000
44400000	45640000
45640000	45800000
45800000	47600000
47600000	48880000
48880000	50280000
50280000	51040000
51040000	51920000
51920000	53880000
53880000	54240000
54240000	54760000
54760000	56480000
56480000	58280000
58280000	58640000
58640000	60240000
60240000	60800000
60800000	62480000
62480000	63200000
63200000	63640000
63640000	64840000
64840000	65080000
65080000	65240000
65240000	65560000
65560000	67320000
67320000	69280000
69280000	70720000
70720000	72280000
72280000	72440000
72440000	73000000
73000000	74880000
74880000	75840000
75840000	76240000
76240000	77920000
77920000	78320000
78320000	78520000
78520000	79760000
79760000	79960000
79960000	80640000
80640000	81680000
81680000	81960000
81960000	83000000
83000000	84640000
84640000	86400000
86400000	88360000
88360000	88880000
88880000	89840000
89840000	90120000
90120000	90280000
90280000	92000000
92000000	92240000
92240000	93000000
93000000	94520000
94520000	95160000
95160000	96400000
96400000	96960000
96960000	98480000
98480000	100120000
100120000	101160000
101160000	101640000
101640000	101920000
101920000	102560000
102560000	102840000
102840000	104080000
104080000	104600000
104600000	105200000
105200000	106400000
106400000	106760000
106760000	108520000
108520000	108920000
108920000	110480000
110480000	111320000
111320000	112920000
112920000	114640000
114640000	115000000
115000000	116160000
116160000	117320000
117320000	117520000
117520000	118920000
118920000	120040000
120040000	121240000
121240000	122640000
122640000	124560000
124560000	125160000
125160000	126440000
126440000	126840000
126840000	127720000
127720000	128120000
128120000	129680000
129680000	130120000
130120000	130920000
130920000	132600000
132600000	133080000
133080000	135040000
135040000	136840000
136840000	138200000
138200000	139920000
139920000	141120000
141120000	142400000
142400000	143080000
143080000	144360000
144360000	146120000
146120000	148040000
148040000	148320000
148320000	149160000
149160000	149640000
149640000	151400000
151400000	153080000
153080000	154600000
154600000	154720000
154720000	155360000
155360000	157080000
157080000	157360000
157360000	157960000
157960000	158360000
158360000	159040000
159040000	159560000
159560000	160120000
160120000	160640000
160640000	161640000
161640000	161960000
