0	1880000
1880000	2920000
2920000	4120000
4120000	5480000
5480000	5640000
5640000	6000000
6000000	7040000
7040000	8720000
8720000	10600000
10600000	12520000
12520000	14400000
14400000	16280000
16280000	17440000
17440000	18480000
18480000	19480000
19480000	20040000
20040000	22000000
22000000	23000000
23000000	23360000
23360000	24760000
24760000	26360000
26360000	27560000
27560000	28120000
28120000	28400000
28400000	28600000
28600000	30000000
30000000	30560000
30560000	31440000
31440000	32720000
32720000	34440000
34440000	34880000
34880000	36720000
36720000	36880000
36880000	37000000
37000000	38560000
38560000	40440000
40440000	42360000
42360000	44000000
44000000	44720000
44720000	45000000
45000000	46040000
46040000	47440000
47440000	47560000
47560000	49440000
49440000	50680000
50680000	52240000
52240000	52360000
52360000	52480000
52480000	53840000
53840000	55280000
55280000	55840000
55840000	57600000
57600000	58600000
58600000	60440000
60440000	61240000
61240000	62720000
62720000	63840000
63840000	64760000
64760000	64960000
64960000	66200000
66200000	68000000
68000000	68440000
68440000	69960000
69960000	70600000
70600000	70840000
70840000	71120000
71120000	72680000
72680000	74360000
74360000	74840000
74840000	76640000
76640000	77160000
77160000	78880000
78880000	80680000
80680000	82120000
82120000	83000000
83000000	84040000
84040000	85120000
85120000	86200000
86200000	87120000
87120000	87640000
87640000	89520000
89520000	90200000
90200000	91120000
91120000	92320000
92320000	94200000
94200000	96080000
96080000	96760000
96760000	97800000
97800000	99080000
99080000	99560000
99560000	100960000
100960000	102400000
102400000	102800000
102800000	103040000
103040000	104120000
104120000	104520000
104520000	106040000
106040000	107800000
107800000	109760000
109760000	110080000
110080000	110440000
110440000	111360000
111360000	111520000
111520000	113000000
113000000	113600000
113600000	115320000
115320000	117200000
117200000	119120000
119120000	120720000
120720000	121880000
121880000	123520000
123520000	124440000
124440000	126280000
126280000	126680000
126680000	127000000
127000000	127640000
127640000	129040000
129040000	130840000
130840000	132760000
132760000	133760000
133760000	134360000
134360000	134560000
134560000	134960000
134960000	136080000
136080000	137880000
137880000	139840000
139840000	141600000
141600000	142200000
142200000	142960000
142960000	143200000
143200000	145120000
145120000	146640000
146640000	147680000
147680000	148480000
148480000	148960000
148960000	150480000
150480000	152120000
152120000	153600000
153600000	153880000
153880000	154640000
154640000	155280000
155280000	156760000
156760000	158520000
158520000	159400000
159400000	160720000
160720000	160840000
160840000	162440000
162440000	162720000
162720000	164640000
164640000	165200000
165200000	166040000
166040000	167680000
167680000	168120000
168120000	169760000
169760000	171480000
171480000	171840000
171840000	172920000
172920000	173760000
173760000	174040000
174040000	174240000
174240000	175880000
175880000	177000000
177000000	177840000
177840000	179640000
179640000	180880000
180880000	181680000
181680000	183040000
183040000	184320000
184320000	184880000
184880000	185120000
185120000	186560000
