0	1440000
1440000	2200000
2200000	2800000
2800000	4000000
4000000	5240000
5240000	6920000
6920000	7520000
7520000	9360000
9360000	9520000
9520000	11160000
11160000	11280000
11280000	11760000
11760000	13640000
13640000	14600000
14600000	16400000
16400000	18280000
18280000	19560000
19560000	21160000
21160000	22160000
22160000	23560000
23560000	23760000
23760000	24360000
24360000	25200000
25200000	25840000
25840000	27760000
27760000	29120000
29120000	29760000
29760000	31720000
31720000	32000000
32000000	32360000
32360000	33000000
33000000	33480000
33480000	34640000
34640000	35800000
35800000	36920000
36920000	37160000
37160000	38760000
38760000	40360000
40360000	42320000
42320000	42640000
42640000	42760000
42760000	44440000
44440000	45960000
45960000	46840000
46840000	48480000
48480000	48960000
48960000	49920000
49920000	50560000
50560000	51200000
51200000	51800000
51800000	53480000
53480000	54920000
54920000	55080000
55080000	55720000
55720000	56080000
56080000	56720000
56720000	58160000
58160000	58560000
58560000	58880000
58880000	60280000
60280000	62120000
62120000	62800000
62800000	63000000
63000000	63240000
63240000	64600000
64600000	65400000
65400000	66360000
66360000	67280000
67280000	69120000
69120000	70720000
70720000	71560000
71560000	72840000
72840000	74120000
74120000	74520000
74520000	75120000
75120000	76240000
76240000	77600000
77600000	78520000
78520000	80000000
80000000	80560000
80560000	81880000
81880000	82000000
82000000	83880000
83880000	84000000
84000000	85600000
85600000	86600000
86600000	88560000
88560000	88800000
88800000	90760000
90760000	91400000
91400000	93240000
93240000	94400000
94400000	95760000
95760000	97400000
97400000	98800000
98800000	99280000
99280000	100000000
100000000	100600000
100600000	101840000
101840000	103400000
103400000	103520000
103520000	104080000
104080000	105680000
105680000	107120000
107120000	108840000
108840000	110040000
110040000	111400000
111400000	112400000
112400000	113960000
113960000	114440000
114440000	114960000
114960000	115360000
115360000	115880000
115880000	117520000
117520000	118640000
118640000	119920000
119920000	120640000
120640000	121600000
121600000	121840000
121840000	123000000
123000000	124720000
124720000	126680000
126680000	127920000
127920000	129520000
129520000	130000000
130000000	131680000
131680000	131960000
131960000	133920000
133920000	135520000
135520000	136080000
136080000	137120000
137120000	138240000
138240000	138520000
138520000	139760000
139760000	141040000
141040000	141600000
141600000	141840000
141840000	142960000
142960000	144640000
144640000	144920000
144920000	146560000
146560000	148440000
148440000	149600000
149600000	151440000
151440000	152520000
152520000	153200000
153200000	153560000
153560000	154640000
154640000	156600000
156600000	157640000
157640000	158800000
158800000	160080000
160080000	160680000
160680000	162520000
162520000	164160000
164160000	165920000
165920000	166920000
166920000	167080000
167080000	167400000
167400000	169360000
169360000	170400000
170400000	171400000
171400000	172240000
172240000	172480000
172480000	174160000
174160000	175160000
175160000	175600000
175600000	176640000
176640000	177960000
177960000	179360000
179360000	180760000
