0	680000
680000	1920000
1920000	3800000
3800000	5040000
5040000	6200000
6200000	6760000
6760000	8200000
8200000	9720000
9720000	9920000
9920000	11320000
11320000	13040000
13040000	14880000
14880000	15520000
15520000	16360000
16360000	17840000
17840000	19800000
19800000	21760000
21760000	23040000
23040000	24800000
24800000	26160000
26160000	27600000
27600000	28360000
28360000	29440000
29440000	30880000
30880000	31760000
31760000	33440000
33440000	35000000
35000000	36360000
36360000	38200000
38200000	40000000
40000000	41200000
41200000	42040000
42040000	42240000
42240000	42480000
42480000	43200000
43200000	43920000
43920000	44080000
44080000	44600000
44600000	46120000
46120000	47040000
47040000	48480000
48480000	48720000
48720000	49920000
49920000	50920000
50920000	52240000
52240000	54200000
54200000	54400000
54400000	54560000
54560000	55520000
55520000	56960000
56960000	58320000
58320000	58720000
58720000	58840000
58840000	59480000
59480000	60160000
60160000	61400000
61400000	61600000
61600000	62280000
62280000	64000000
64000000	65840000
65840000	67440000
67440000	69160000
69160000	70800000
70800000	71000000
71000000	71280000
71280000	72760000
72760000	74200000
74200000	75000000
75000000	76040000
76040000	77680000
77680000	78440000
78440000	80320000
80320000	81040000
81040000	81320000
81320000	81760000
81760000	82520000
82520000	84200000
84200000	84920000
84920000	86080000
86080000	87600000
87600000	88520000
88520000	89360000
89360000	90360000
90360000	91320000
91320000	93040000
93040000	94640000
94640000	95760000
95760000	97560000
97560000	98040000
98040000	99760000
99760000	99880000
99880000	100720000
100720000	102080000
102080000	103600000
103600000	104520000
104520000	105880000
105880000	107600000
107600000	108520000
108520000	109640000
109640000	110440000
110440000	112160000
112160000	112280000
112280000	112520000
112520000	113360000
113360000	113680000
113680000	114800000
114800000	115600000
115600000	115920000
115920000	116680000
116680000	118040000
118040000	119640000
119640000	120680000
120680000	121360000
121360000	122600000
122600000	122840000
122840000	123880000
123880000	124000000
124000000	124920000
124920000	125160000
125160000	126840000
126840000	127800000
127800000	129480000
129480000	131240000
131240000	131840000
131840000	133680000
133680000	134520000
134520000	134760000
134760000	135280000
135280000	135880000
135880000	137760000
137760000	138200000
138200000	139240000
139240000	141120000
141120000	141880000
141880000	142840000
142840000	143520000
143520000	145080000
145080000	145960000
145960000	146080000
146080000	146960000
146960000	148800000
148800000	150640000
150640000	152440000
152440000	153720000
153720000	155440000
155440000	155800000
155800000	156800000
156800000	157320000
157320000	157480000
157480000	158360000
158360000	159080000
159080000	160760000
160760000	162640000
162640000	164160000
164160000	164880000
164880000	166400000
166400000	167080000
167080000	168600000
168600000	169080000
169080000	170520000
170520000	172160000
172160000	174000000
174000000	175520000
175520000	176440000
176440000	177040000
177040000	178640000
178640000	180320000
180320000	180960000
180960000	182040000
182040000	183080000
183080000	184360000
