0	1040000
1040000	2840000
2840000	4000000
4000000	5680000
5680000	6320000
6320000	8280000
8280000	9040000
9040000	9200000
9200000	10760000
10760000	11840000
11840000	13480000
13480000	14480000
14480000	15840000
15840000	17640000
17640000	18560000
18560000	19600000
19600000	20800000
20800000	21680000
21680000	22160000
22160000	23280000
23280000	24600000
24600000	25120000
25120000	26880000
26880000	28320000
28320000	29040000
29040000	29640000
29640000	29880000
29880000	31560000
31560000	32520000
32520000	33920000
33920000	35280000
35280000	36440000
36440000	36960000
36960000	37720000
37720000	38440000
38440000	40160000
40160000	40680000
40680000	42400000
42400000	42840000
42840000	44240000
44240000	45480000
45480000	46880000
46880000	47960000
47960000	49280000
49280000	49920000
49920000	50040000
50040000	50440000
50440000	50760000
50760000	52560000
52560000	54520000
54520000	55840000
55840000	57720000
57720000	58640000
58640000	59880000
59880000	60200000
60200000	61960000
61960000	63560000
63560000	63840000
63840000	65000000
65000000	66680000
66680000	68640000
68640000	70040000
70040000	71720000
71720000	73120000
73120000	74680000
74680000	75400000
75400000	76160000
76160000	76600000
76600000	78000000
78000000	79160000
79160000	80200000
80200000	80720000
80720000	81120000
81120000	81280000
81280000	81880000
81880000	83400000
83400000	84120000
84120000	85800000
85800000	86800000
86800000	88640000
88640000	90520000
90520000	91520000
91520000	91720000
91720000	93200000
93200000	94760000
94760000	96240000
96240000	97160000
97160000	98480000
98480000	99280000
99280000	101000000
101000000	101600000
101600000	102400000
102400000	104040000
104040000	104760000
104760000	105240000
105240000	106360000
106360000	107880000
107880000	108760000
108760000	110360000
110360000	110640000
110640000	111800000
111800000	113000000
113000000	113720000
113720000	114280000
114280000	114600000
114600000	115720000
115720000	116200000
116200000	117880000
117880000	119520000
119520000	120680000
120680000	122440000
122440000	123240000
123240000	124800000
124800000	126400000
126400000	127960000
127960000	128680000
128680000	130120000
130120000	131880000
131880000	132120000
132120000	132800000
132800000	134040000
134040000	134160000
134160000	134600000
134600000	136160000
136160000	136440000
136440000	138360000
138360000	139480000
139480000	140120000
140120000	140240000
140240000	140640000
140640000	142560000
142560000	144520000
144520000	145320000
145320000	145680000
145680000	146760000
146760000	147760000
147760000	149080000
149080000	150840000
150840000	152280000
152280000	153840000
153840000	155640000
155640000	157360000
157360000	157880000
157880000	159000000
159000000	160240000
160240000	162000000
162000000	163400000
163400000	165160000
165160000	166760000
166760000	166960000
166960000	167600000
167600000	169240000
169240000	170560000
170560000	171080000
171080000	172400000
172400000	173800000
173800000	175760000
175760000	177520000
177520000	178760000
178760000	179800000
179800000	180200000
180200000	180600000
180600000	181640000
181640000	182600000
182600000	182840000
182840000	184240000
184240000	185560000
185560000	187280000
187280000	188240000
188240000	189760000
189760000	191440000
