0	1200000
1200000	1840000
1840000	2440000
2440000	2800000
2800000	4480000
4480000	5720000
5720000	6400000
6400000	8320000
8320000	10160000
10160000	10520000
10520000	12280000
12280000	13080000
13080000	13360000
13360000	14960000
14960000	15440000
15440000	16360000
16360000	17280000
17280000	17680000
17680000	18800000
18800000	19400000
19400000	20640000
20640000	21720000
21720000	22960000
22960000	23760000
23760000	24640000
24640000	25840000
25840000	26040000
26040000	27600000
27600000	28720000
28720000	29120000
29120000	29560000
29560000	30800000
30800000	32680000
32680000	32840000
32840000	33800000
33800000	35400000
35400000	36800000
36800000	37520000
37520000	38320000
38320000	38600000
38600000	39520000
39520000	39800000
39800000	40360000
40360000	41920000
41920000	42840000
42840000	44720000
44720000	45400000
45400000	46160000
46160000	48000000
48000000	48640000
48640000	49880000
49880000	51680000
51680000	52680000
52680000	52960000
52960000	53160000
53160000	55120000
55120000	57080000
57080000	57520000
57520000	59280000
59280000	61120000
61120000	62360000
62360000	63280000
63280000	65040000
65040000	66080000
66080000	67040000
67040000	68960000
68960000	69400000
69400000	71200000
71200000	72440000
72440000	74280000
74280000	74920000
74920000	75280000
75280000	76520000
76520000	77240000
77240000	78880000
78880000	80480000
80480000	81840000
81840000	83040000
83040000	83960000
83960000	85400000
85400000	87360000
87360000	88200000
88200000	88600000
88600000	89800000
89800000	90240000
90240000	92080000
92080000	92360000
92360000	93360000
93360000	93720000
93720000	95160000
95160000	95480000
95480000	96800000
96800000	97120000
97120000	98800000
98800000	99320000
99320000	100840000
100840000	102680000
102680000	103960000
103960000	104080000
104080000	104840000
104840000	105520000
105520000	106600000
106600000	107120000
107120000	107240000
107240000	107720000
107720000	108040000
108040000	108800000
108800000	110440000
110440000	110840000
110840000	110960000
110960000	112880000
112880000	113880000
113880000	115840000
115840000	116720000
116720000	117760000
117760000	118560000
118560000	119120000
119120000	120640000
120640000	122480000
122480000	124360000
124360000	125560000
125560000	127360000
127360000	128000000
128000000	129760000
129760000	131560000
131560000	131920000
131920000	132040000
132040000	133640000
133640000	134280000
134280000	136120000
136120000	137280000
137280000	137720000
137720000	138680000
138680000	140080000
140080000	141600000
141600000	142960000
142960000	144360000
144360000	145280000
145280000	147040000
147040000	148240000
148240000	149080000
149080000	150680000
150680000	151920000
151920000	152880000
152880000	153600000
153600000	154680000
154680000	154920000
154920000	155200000
155200000	156680000
156680000	157600000
157600000	159520000
159520000	161280000
161280000	162560000
162560000	162880000
162880000	163000000
163000000	164120000
164120000	164480000
164480000	165960000
165960000	167880000
167880000	169640000
169640000	169880000
169880000	171800000
171800000	173280000
173280000	174760000
174760000	176520000
176520000	178200000
178200000	179120000
179120000	180480000
180480000	182000000
182000000	183680000
183680000	185600000
