0	120000
120000	480000
480000	2200000
2200000	3400000
3400000	4000000
4000000	5800000
5800000	6120000
6120000	7960000
7960000	8600000
8600000	8840000
8840000	10640000
10640000	10840000
10840000	12040000
12040000	13360000
13360000	13720000
13720000	14440000
14440000	15040000
15040000	16680000
16680000	18360000
18360000	20040000
20040000	21160000
21160000	22560000
22560000	23200000
23200000	24760000
24760000	26680000
26680000	27360000
27360000	29320000
29320000	30280000
30280000	30440000
30440000	32360000
32360000	34000000
34000000	35840000
35840000	37400000
37400000	37560000
37560000	39240000
39240000	39960000
39960000	40280000
40280000	40760000
40760000	41640000
41640000	42800000
42800000	43440000
43440000	44960000
44960000	45840000
45840000	46840000
46840000	48240000
48240000	48920000
48920000	49160000
49160000	50120000
50120000	50520000
50520000	51560000
51560000	53360000
53360000	55320000
55320000	56440000
56440000	56680000
56680000	57960000
57960000	58360000
58360000	59200000
59200000	59640000
59640000	61000000
61000000	62040000
62040000	62560000
62560000	62800000
62800000	64200000
64200000	65520000
65520000	65920000
65920000	66800000
66800000	67720000
67720000	67960000
67960000	69280000
69280000	69560000
69560000	71400000
71400000	71520000
71520000	72840000
72840000	73240000
73240000	74520000
74520000	76400000
76400000	77040000
77040000	77840000
77840000	78760000
78760000	79280000
79280000	80120000
80120000	80720000
80720000	82560000
82560000	83240000
83240000	84080000
84080000	85360000
85360000	86720000
86720000	87440000
87440000	88040000
88040000	88960000
88960000	89720000
89720000	90640000
90640000	91440000
91440000	92520000
92520000	94200000
94200000	95520000
95520000	97200000
97200000	97960000
97960000	98200000
98200000	99080000
99080000	99760000
99760000	100960000
100960000	101840000
101840000	102320000
102320000	103440000
103440000	104160000
104160000	105560000
105560000	105880000
105880000	106840000
106840000	107040000
107040000	107280000
107280000	108320000
108320000	108480000
108480000	110120000
110120000	111680000
111680000	112520000
112520000	114160000
114160000	115800000
115800000	116560000
116560000	116760000
116760000	117480000
117480000	119200000
119200000	119480000
119480000	120720000
120720000	121040000
121040000	122800000
122800000	122960000
122960000	123640000
123640000	125120000
125120000	125840000
125840000	126960000
126960000	128760000
128760000	130680000
130680000	131960000
131960000	132960000
132960000	134160000
134160000	136040000
136040000	137600000
137600000	139560000
139560000	140600000
140600000	141720000
141720000	143520000
143520000	145040000
145040000	146840000
146840000	148400000
148400000	149440000
149440000	149920000
149920000	150360000
150360000	151280000
151280000	151920000
151920000	152280000
152280000	153960000
153960000	154160000
154160000	154800000
154800000	156160000
156160000	157360000
157360000	159320000
159320000	160360000
160360000	161920000
161920000	162080000
162080000	162960000
162960000	164560000
164560000	166520000
166520000	167040000
167040000	167600000
167600000	168560000
168560000	170000000
170000000	171560000
171560000	173000000
173000000	173640000
173640000	174360000
